Meetjaar;WaterbeheerderCode;WaterbeheerderNaam;Namespace;Identificatie;MeetobjectCode;Omschrijving;GeometriePuntX_RD;GeometriePuntY_RD;KRWwatertypeCode;KRWwatertypeOmschrijving;WatergangCategorieCode;WatergangCategorieOmschrijving;HoortbijGeoobjectIdentificatie;Wegingsfactor;LigtInGeoobjectIdentificatie;PublicatieDatumTijd
2019;25;Waterschap Brabantse Delta;NL25;220013b;NL25_220013b;Aa of Weerijs AAW1 brug in Julianalaan;111724.0000;399116.0000;R5;Langzaam stromende middenloop/benedenloop op zand;O;Overige watergangen;NL25_AW_220013;0.1;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;220015b;NL25_220015b;Aa of Weerijs afgesneden meander  tov Krabbebossen;109670.0000;394730.0000;M11;Kleine ondiepe gebufferde plassen;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;220039b;NL25_220039b;Aa of Weerijs Meander Effen van bocht 1a2 tov brug;109919.0000;395872.0000;R5;Langzaam stromende middenloop/benedenloop op zand;O;Overige watergangen;NL25_AW_220013;0.15;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;220301b;NL25_220301b;De Krochten- grote ven KRO1 Maalbergenstr thv nr11;104274.0000;384163.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;220701b;NL25_220701b;Kleine Beek KLB1 Duiker in weg Stuivezand-Zundert;105700.0000;388820.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;220702b;NL25_220702b;Kleine Beek KLB7 Duiker in van Lanschotstraat;100248.0000;384830.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;220711b;NL25_220711b;De Matjens MAT1 Via Lepelstraat linker lus;96270.0000;382966.0000;M9;Zwak gebufferde hoogveen sloten;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;220712b;NL25_220712b;Den Aard AAR1 Zandpad zo 1e ven Maalbergen;105064.0000;384476.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;221302b;NL25_221302b;Bijloop BYL6 Duiker in Ettense baan Pannenhoef;104480.0000;393180.0000;R19;Doorstroommoeras;O;Overige watergangen;NL25_BT_221701;0.5;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;221309b;NL25_221309b;Moergat- Oude Zoek  MOG1  zandp- Noordzijde;97367.0000;388720.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
